Casenum,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberOfDependents
5266,1,0.936515871,0.611002513,9,2
5267,0,0.365953573,0.286734653,21,3
5268,0,0.887374391,0.156698782,13,0
5269,0,0.649872574,0.03534452,3,0
5270,0,0.006027552,23,13,0
5271,0,0.912844333,0.078870354,3,0
5272,0,0.595867011,0.336879433,3,1
5273,0,0,0,1,0
5274,0,0.358856018,3800,13,0
5275,0,0.004958813,3,1,1
5276,0,0.399278209,0.380597015,12,2
5277,0,0.01620342,10,7,0
5278,0,0.02087686,0.183521073,26,0
5279,0,0.093935543,0.233612753,14,0
5280,0,0.396698851,1.548117155,15,0
5281,0,0.056805507,0.276778063,6,0
5282,0,0.117553096,0.124350595,10,0
5283,0,0.658613797,0.6248,14,0
5284,0,0.26664889,0.868756121,6,0
5285,0,0.568059043,0.614050398,9,1
5286,0,0.038719429,1873,8,0
5287,0,0.9999999,0.326849037,2,2
5288,0,0.017950602,3.412416851,11,0
5289,0,0.321804881,0.429514097,14,0
5290,0,0.049051894,0.202415497,9,1
5291,0,0.000570259,1195,11,0
5292,0,0.253463961,0.437695679,17,1
5293,0,0.010994573,0.453454894,12,0
5294,0,0.073517389,35,3,0
5295,0,0.268245741,0.40412767,12,2
5296,0,0,0.092774342,8,3
5297,0,0.9999999,1210,2,0
5298,1,0.9999999,0.873772791,8,1
5299,0,0.170516344,0.77782826,7,0
5300,0,0.032273244,24,2,0
5301,0,0,0,3,0
5302,0,0.23675094,1796,7,0
5303,0,0.239166965,0.182084777,5,0
5304,0,0.026259974,2302,8,0
5305,0,0.135841666,0.323894853,9,2
5306,0,0.263088661,0.357339395,6,2
5307,0,0.9999999,0,1,0
5308,0,0.027108374,0.221463089,8,0
5309,0,0,0.079417226,3,0
5310,0,0,0.401239669,6,0
5311,0,0.072358954,1471,9,0
5312,1,0.190952262,0.204799675,13,0
5313,0,0.687154637,0.542224603,11,0
5314,0,0.031932277,0.218371131,28,0
5315,0,0.236216752,0.476300928,9,2
5316,1,0.9999999,1.181699346,3,0
5317,0,0.114889575,1443,13,0
5318,0,0.027703404,0.480207917,10,0
5319,0,0.598715177,3268,11,2
5320,0,0.012041033,0.206497969,8,0
5321,0,0.909942042,0.400789177,8,1
5322,0,0.9999999,0.028747604,1,1
5323,0,0.01395715,0.142800737,14,0
5324,0,0.376315592,2951,9,1
5325,0,0.996780645,0.279170861,9,4
5326,0,0.9999999,87,0,0
5327,0,0.106919284,57,5,0
5328,0,0.205433869,0.394883781,14,2
5329,0,0.149935484,0.473755965,12,3
5330,0,0.033357861,1690,13,0
5331,0,0.001595711,2,2,0
5332,0,0.733375288,0.536641873,11,2
5333,0,0.837222777,1.862901936,11,1
5334,0,0.066403181,0.014027379,2,0
5335,0,0.061093761,0.440097646,18,2
5336,0,0.000258182,0.363981643,29,2
5337,0,0.812643822,0.436370627,7,1
5338,0,0.240889698,0.39247066,11,1
5339,0,0.9999999,0,1,0
5340,0,0.617006666,1252,8,0
5341,0,0.716657234,0.2020688,8,3
5342,0,0.964652223,0.120026379,4,1
5343,0,0.205643817,0.371541502,3,1
5344,0,0.9999999,56,0,0
5345,0,0.260711958,0.643340194,18,0
5346,0,0.262775568,454,5,0
5347,0,0.822202098,0.443371832,14,1
5348,0,0.02953351,0.51026393,19,0
5349,0,0.999951967,2280,4,0
5350,0,0.075808549,0.336165959,15,0
5351,0,0,0.479881177,5,3
5352,0,0.045071236,0.140202828,7,1
5353,0,0.259435713,0.137772446,10,1
5354,1,0.043153293,0.193548387,16,0
5355,1,0.71314741,866,4,0
5356,0,0.040162684,573,3,0
5357,0,0.042073687,1379,4,0
5358,0,0.01748589,0.682560943,14,1
5359,0,0.409858244,0.927024325,14,1
5360,0,0.0471002,0.088026981,5,1
5361,0,0.207175217,0.118854673,3,0
5362,0,0.07967013,0.274080658,29,0
5363,0,0.024271957,0.00552191,3,0
5364,0,0.036027517,1424,4,0
5365,0,0.01579921,2059,4,0
5366,0,0,0,2,0
5367,0,0.265894509,0.421175425,10,1
5368,0,0.322633868,0.328698641,3,2
5369,0,0.217738355,2119,14,1
5370,0,1.059850374,0.005466615,2,3
5371,0,0.322795341,23,2,1
5372,0,0.093953415,0.052471019,6,2
5373,0,0.592469043,0.737052211,15,1
5374,0,0.297576648,0.354828835,16,2
5375,0,0.158407089,0.233790648,10,0
5376,0,0.976673526,0.195294713,6,6
5377,0,0.992934275,0.201545103,5,0
5378,0,0.32208185,0.500626566,6,3
5379,0,0.027892569,0.684069441,18,0
5380,0,0.045909079,0.558007923,10,1
5381,0,0.003684096,6,2,0
5382,0,0.015249799,0.032901296,9,0
5383,1,0.9999999,0.373195113,3,3
5384,0,0.146162873,0.086813548,6,1
5385,0,0.174186625,0.345226615,5,1
5386,0,0.16669981,0.407932925,6,0
5387,0,0.662523928,5131,9,0
5388,0,0,0.767534689,13,0
5389,0,0.127201994,0.721142309,8,1
5390,0,0.795301175,0.098315127,3,3
5391,1,0.517741129,0.130744088,3,0
5392,0,0.000794851,0.114221445,10,1
5393,0,0.778959395,0.687366167,11,0
5394,0,0.442837144,0.796167247,9,0
5395,0,0.097012029,0.030957523,6,0
5396,0,0.147271094,0.611360239,9,2
5397,0,0,3370,8,0
5398,0,0.026349341,0.099127006,11,0
5399,0,0.572669837,0.317097317,12,0
5400,0,0.01833777,0.024650233,5,0
5401,0,0.231230731,0.079810726,8,0
5402,0,0.012541948,0.323419145,7,0
5403,0,0,0.160364781,5,3
5404,0,0.086287287,0.012102078,6,0
5405,0,0.016518341,0.003124349,4,0
5406,0,0.008838817,7.348452124,9,0
5407,0,0.095583035,3743,8,0
5408,0,0.03399864,3148,6,1
5409,0,0.428719813,0.031925185,27,2
5410,0,0.523008673,0.728451883,8,0
5411,0,0.810879275,0.133116883,11,0
5412,0,0.482634152,0.125398119,11,2
5413,0,0.686735949,0.345257662,8,5
5414,0,0.565886823,0.441162898,8,0
5415,0,0.116361141,0.181708421,10,1
5416,0,0.595526493,0.835332606,11,0
5417,0,0.038919619,4161,7,0
5418,0,0.9999999,0.446366782,5,0
5419,0,0.097131403,0.463717838,15,0
5420,0,0.006578601,0.001138952,7,0
5421,0,0.577204663,0.236588123,7,7
5422,0,0.507163565,3315,9,2
5423,0,0.005561491,0.000579173,4,0
5424,0,0.046203495,0.865615142,6,0
5425,0,0.073212427,1667,8,1
5426,0,0.009582535,0.140393239,3,0
5427,0,0.130158265,2628,4,0
5428,0,0.112560709,0.310725552,6,0
5429,0,0.230125662,0.143033997,8,0
5430,0,0.037622231,210,4,0
5431,1,0.022477318,1437,8,2
5432,0,0.617351287,0.75173233,13,2
5433,0,0.076417737,0.479122622,13,2
5434,0,0.024475025,21,3,0
5435,0,0.271954674,1734,7,0
5436,0,0.033864408,0.448063079,13,0
5437,0,0.135222114,0.165346772,8,0
5438,0,0.00202421,0.330946797,6,2
5439,0,0.571214393,0.401554404,3,0
5440,0,0.9999999,0,2,0
5441,1,1.097180564,0.257828505,9,3
5442,0,0.086391361,0.243832142,11,0
5443,0,0.419568765,0.451087517,7,2
5444,0,0.087916119,0.13521458,12,0
5445,0,0.006466203,0.172676188,6,1
5446,0,0.761243753,0.089485086,6,1
5447,0,0.436987784,0.289142172,10,1
5448,0,0.176827791,0.383160464,20,2
5449,0,0.9999999,0.173423014,4,2
5450,0,0.128402831,0.431691966,18,0
5451,0,0,1364,9,3
5452,0,0.636934523,0.539370526,5,3
5453,0,0.9999999,0.475363009,2,2
5454,0,0.521747825,0.290536642,5,2
5455,0,0.732175743,1.211788212,12,1
5456,0,0.9999999,0.125461255,2,0
5457,0,0.037354475,0.00665336,7,1
5458,0,0.076270964,0.090109304,7,0
5459,0,0.627712606,0.487323944,8,0
5460,1,0.9999999,0.016652789,0,0
5461,0,0.751636202,2641,11,0
5462,0,0.035288396,0.725631769,17,0
5463,0,0.673820618,0.458769758,10,2
5464,0,0,0.269859256,15,0
5465,0,0.054731081,945,5,1
5466,0,0.043273614,0.25809121,12,1
5467,0,0.267904921,0.3787793,24,1
5468,0,0.241630277,2200,8,1
5469,0,0,0.224177582,5,2
5470,0,0.059703931,718,10,0
5471,0,0.279030147,0.596565019,6,0
5472,0,0.9999999,0.075591319,1,1
5473,0,0.253170997,0.393468118,10,0
5474,0,0.44876895,0.165166967,8,0
5475,1,0.9999999,0.250128403,1,1
5476,0,0.352709819,0.336153846,12,0
5477,0,0.511816273,1619,8,0
5478,0,0.143285571,0.875062469,8,1
5479,0,0.18092044,0.595346301,8,1
5480,0,0.028482112,0.151987841,10,0
5481,0,0.851489188,0.443268665,5,0
5482,1,0.574322369,0.460269865,8,1
5483,0,0.144243533,0.593555992,9,0
5484,0,0.32521249,0.570905205,12,1
5485,0,0.176313743,0.068983269,3,1
5486,0,0.29609945,0.143599433,4,4
5487,1,0.851005275,0.40008726,7,0
5488,0,0.010851591,0.005387535,16,0
5489,0,0.208967025,5213,10,1
5490,0,0.03314955,1.341658342,11,1
5491,0,0.036083723,1948,12,0
5492,0,0.192194427,0.611997144,9,2
5493,0,0,0.236909651,5,0
5494,0,0.038540061,26,3,0
5495,0,0.686204699,0.614950022,8,1
5496,0,0.119792965,0.201042761,16,0
5497,0,0.014940379,0.00390439,10,0
5498,0,0.805707937,0.248669569,18,3
5499,0,0.084091399,0.34362502,16,0
5500,0,0.209508413,0.809814613,9,0
5501,1,0.0359964,0.037525908,5,0
5502,0,0.875312469,0.546964399,13,2
5503,0,0.9999999,0.13379737,1,0
5504,0,0.0027924,0.300628545,8,0
5505,1,0.756698193,0.650514374,14,3
5506,0,0.458393045,0.345661037,4,3
5507,0,0.38225696,0.410747761,11,1
5508,1,0.827725182,0.280543891,5,0
5509,0,0.263840425,1319,14,0
5510,0,0.465127351,0.119847544,6,0
5511,0,0.9999999,0,1,4
5512,0,0,0.000141163,7,1
5513,0,0.701086594,0.1538042,6,0
5514,0,0.858180929,0.320922262,7,3
5515,0,0.186762647,0.579385737,5,4
5516,0,0.82176775,0.378190801,15,4
5517,0,0.343393987,1702,10,0
5518,1,0.91692481,0.077991932,4,2
5519,0,1.003999733,0.588888889,6,2
5520,0,0.220620588,0.419464008,18,0
5521,1,0.9999999,0,0,0
5522,0,0.066157587,0.140467822,5,0
5523,1,0.467810012,0.457134202,8,0
5524,0,0.603339666,0.033671519,6,0
5525,0,0.293754864,1978,12,2
5526,0,0.853229105,0.796456473,21,0
5527,0,0.024997727,0.207652753,6,3
5528,0,0.02346753,0.485540878,7,0
5529,0,1.176043557,512,4,0
5530,0,0.252289853,0.655536691,31,1
5531,0,0,0.429329641,5,0
5532,0,0.847263192,0.204318273,12,0
5533,0,0.008319834,0.002649592,4,0
5534,0,0.483562674,0.179309425,10,0
5535,0,0.946601335,1.226285714,5,0
5536,0,0.153605948,0.069329132,10,3
5537,0,0.9999999,4,2,1
5538,0,0.729740025,0.360662762,13,1
5539,0,0.9999999,49,2,0
5540,0,0.042153164,0.253804246,6,0
5541,0,0.245471687,0.519548045,14,3
5542,0,0.64706866,0.54276194,9,0
5543,0,0.086996244,0.006096074,3,0
5544,0,0.9999999,597,1,0
5545,0,0.466823736,0.068900297,3,0
5546,0,0.04864256,0.415349887,6,0
5547,0,0.289769946,0.842370744,25,2
5548,0,0.618248371,0.086844736,6,2
5549,0,0.988005997,0.194386259,4,1
5550,0,0.571684711,0.077475789,5,0
5551,0,0.027491519,0.335115335,11,3
5552,0,0.15341156,0.107755662,3,0
5553,0,0.40648491,0.520321669,13,2
5554,0,0.354432278,0.239349272,5,0
5555,0,0.062317981,74,7,0
5556,0,0.012210343,0.358526216,11,0
5557,0,0.002688829,0.37607799,9,1
5558,0,2.78E-05,0.278459441,6,3
5559,0,0.014787117,15,4,0
5560,0,0.072836323,0.327822581,9,2
5561,0,0.006642344,0.000893805,6,0
5562,0,0.547093227,0.462174941,9,2
5563,0,0.272079755,0.30934738,15,2
5564,1,0.209494224,0.326076439,7,0
5565,0,0.531407105,0.724809261,15,1
5566,1,0,8,3,0
5567,0,0.057423432,0.24910036,6,0
5568,0,0.041630642,0.205279472,11,0
5569,0,0.140618979,0.497210167,12,0
5570,0,0.292192155,0.598870056,13,2
5571,0,0.015953601,0.261338476,9,2
5572,0,0.316377549,0.352077476,9,0
5573,0,0,0.362810418,8,0
5574,0,0.243756244,0.979246733,14,0
5575,0,0.191163014,0.397982933,16,0
5576,0,0.058016035,0.101366847,5,1
5577,0,0.380411094,0.542351093,8,4
5578,0,0.810631229,0.318068276,5,0
5579,0,0.937710356,2581,4,1
5580,0,0.774537577,0.055577769,1,0
5581,0,0.951158191,2858,21,0
5582,0,0.9999999,0.153668666,7,1
5583,0,0.229180546,10,2,0
5584,1,0.317477953,0.069594035,11,0
5585,0,1.00819918,1612,5,1
5586,0,0.4029253,1475,7,6
5587,1,0.9999999,50,2,0
5588,0,0.092976268,2554,5,1
5589,0,0.9999999,0.406351073,5,3
5590,0,0.239536381,0.520197307,11,2
5591,0,0,0,3,0
5592,0,0.9999999,0.351742275,5,2
5593,0,0.450280504,0.110540203,6,0
5594,0,0,0.225319639,8,0
5595,0,0.083269167,0.347732181,9,4
5596,0,0.0239988,0.138111431,7,0
5597,0,0.019088677,0.122559756,9,0
5598,0,0.208655492,0.293658403,8,1
5599,0,0.107912429,0.089986569,7,0
5600,0,0.046796256,0.002756608,4,0
5601,0,0.264030988,0.855487389,7,0
5602,0,0.054163431,0.416461382,10,1
5603,0,0,412,3,0
5604,0,0.9999999,0.100257069,2,0
5605,0,0.32643663,0.26289841,10,0
5606,0,0.04947108,598,8,3
5607,0,0.189487744,313,10,0
5608,0,0.493959862,0.556185644,13,0
5609,0,0.02939285,0.250438853,11,0
5610,0,0.119161938,813,5,2
5611,0,0,0,5,0
5612,0,0,0.39865705,6,0
5613,0,0.136343183,81,1,0
5614,1,0.9999999,0.022325709,2,1
5615,0,0.183639089,2373,13,0
5616,0,0.747743006,0.351754386,5,5
5617,0,0.003723074,0.112115732,3,0
5618,0,0.014574309,0.006242197,3,0
5619,0,0.022237736,0.005114668,2,0
5620,0,0.193302399,0.278723404,12,0
5621,0,0.9999999,244,2,1
5622,0,0.029749781,0.020397669,12,0
5623,0,0,0.339529851,13,1
5624,0,0.000181448,0.158613795,6,0
5625,0,0.447390932,0.378468461,9,0
5626,0,0.039878317,0.026086957,3,0
5627,0,0.384329691,0.174006189,10,0
5628,0,0,0.465512685,9,1
5629,0,1.074616922,0.13064133,3,0
5630,0,0.9999999,0.015851725,4,0
5631,0,0.281370699,5800,19,0
5632,1,0.354203523,0.237746891,7,0
5633,0,0.005278099,0.286185691,6,0
5634,0,0.03104144,0.005856306,3,2
5635,0,0.9999999,0,0,0
5636,1,0.699471504,0.049985718,4,2
5637,0,0.2069223,3428,7,1
5638,0,0.054274782,1343,10,0
5639,0,0.9999999,0.472260341,5,2
5640,0,0.179056117,1.572674419,12,0
5641,0,0.9999999,1924,4,0
5642,0,0.089049265,0.246293888,8,2
5643,0,0.9999999,0.038493584,1,0
5644,0,0.822886688,0.516247292,11,3
5645,0,0.01071352,4,3,0
5646,0,0.544887106,0.780870807,8,0
5647,0,0.212832403,0.175936436,5,2
5648,0,0.916016797,0.297907795,8,2
5649,0,0.79241517,0.007762879,1,0
5650,0,0.011590227,0.281143771,10,2
5651,0,0.977513678,0.698366252,13,0
5652,1,0.9999999,0.101299567,3,1
5653,1,0.546382979,0.829894434,6,2
5654,0,0.134609918,0.453318745,23,0
5655,0,0.062468537,0.47082525,8,1
5656,0,0.278413887,1.26871842,11,1
5657,0,0.147911047,0.268263416,22,1
5658,0,0.240376763,0.342531494,10,0
5659,0,0.890125989,0.252974703,3,3
5660,0,0.132098341,0.039392122,9,0
5661,0,0.492262577,0.355824264,13,4
5662,0,0.167715316,0.101930287,17,1
5663,0,0.001849908,6,9,0
5664,0,0.157760249,1.025867137,7,1
5665,0,0.268726952,0.357919715,5,0
5666,0,0.363527295,0.434195355,7,0
5667,0,0.751975743,0.40941217,12,3
5668,0,0.322834196,0.245435354,9,2
5669,0,0.816749485,0.211243992,4,1
5670,0,0.105145758,0.010664297,8,0
5671,0,0.018450389,0.344296859,17,0
5672,0,0.055944056,1,1,0
5673,0,0.421819025,0.15275201,7,0
5674,0,0.975819577,0.36102436,5,0
5675,0,0.074872678,0.175487465,11,0
5676,0,0.145782779,1211,8,0
5677,0,0,0.616339608,6,1
5678,0,0.014187457,0.316725979,9,2
5679,0,0.064251876,0.238660338,12,0
5680,0,0.497400347,0.310979115,8,0
5681,0,0.9999999,0.129429317,1,0
5682,0,0.330179608,0.554445554,6,0
5683,0,0.091680994,0.150707692,11,0
5684,0,0.9999999,0.015480591,0,3
5685,1,0.9999999,693,3,0
5686,0,0.002560578,0.04458357,4,0
5687,0,0.376896585,1813,4,0
5688,0,0.676460422,0.25087189,6,0
5689,0,0.019473081,0.340119978,9,0
5690,1,0.530342645,0.365735953,6,1
5691,0,0.264470655,0.546597872,17,0
5692,0,0.181148361,0.37139228,7,2
5693,0,0.979661402,0.56095936,4,3
